"profile","Park","year","quartile","rate_of_change","profile_direction"
"50","Seaview, Long Beach","05","yearly_ROC_q3_dist_to_BP",NA,NA
"50","Seaview, Long Beach","05","yearly_ROC_max_dist_to_BP",NA,NA
"50","Seaview, Long Beach","06","yearly_ROC_min_dist_to_BP",-6.43712975105825,"Erosion"
"50","Seaview, Long Beach","06","yearly_ROC_q1_dist_to_BP",-6.9006245715076,"Erosion"
"50","Seaview, Long Beach","06","yearly_ROC_med_dist_to_BP",-7.54665736590853,"Erosion"
"50","Seaview, Long Beach","06","yearly_ROC_q3_dist_to_BP",-8.50950145094468,"Erosion"
"50","Seaview, Long Beach","06","yearly_ROC_max_dist_to_BP",-10.0979033308166,"Erosion"
"50","Seaview, Long Beach","06","mean",-7.93712975105825,"Erosion"
"50","Seaview, Long Beach","07","yearly_ROC_min_dist_to_BP",0.44585273011792,"Accretion"
"50","Seaview, Long Beach","07","yearly_ROC_q1_dist_to_BP",0.353007182204526,"Accretion"
"50","Seaview, Long Beach","07","yearly_ROC_med_dist_to_BP",0.222072158096698,"Accretion"
"50","Seaview, Long Beach","07","yearly_ROC_q3_dist_to_BP",0.0235603559226901,"Accretion"
"50","Seaview, Long Beach","07","yearly_ROC_max_dist_to_BP",-0.313037966533206,"Erosion"
"50","Seaview, Long Beach","07","mean",0.44585273011792,"Accretion"
"50","Seaview, Long Beach","08","yearly_ROC_min_dist_to_BP",-9.12225195964257,"Erosion"
"50","Seaview, Long Beach","08","yearly_ROC_q1_dist_to_BP",-7.54824503838218,"Erosion"
"50","Seaview, Long Beach","08","yearly_ROC_med_dist_to_BP",-5.32306753876371,"Erosion"
"50","Seaview, Long Beach","08","yearly_ROC_q3_dist_to_BP",-1.93725938792502,"Erosion"
"50","Seaview, Long Beach","08","yearly_ROC_max_dist_to_BP",3.83756256754937,"Accretion"
"50","Seaview, Long Beach","08","mean",-3.12225195964257,"Erosion"
"50","Seaview, Long Beach","09","yearly_ROC_min_dist_to_BP",16.2529217089445,"Accretion"
"50","Seaview, Long Beach","09","yearly_ROC_q1_dist_to_BP",13.1559807344877,"Accretion"
"50","Seaview, Long Beach","09","yearly_ROC_med_dist_to_BP",8.95349931856251,"Accretion"
"50","Seaview, Long Beach","09","yearly_ROC_q3_dist_to_BP",2.92489153369582,"Accretion"
"50","Seaview, Long Beach","09","yearly_ROC_max_dist_to_BP",-6.45045682410438,"Erosion"
"50","Seaview, Long Beach","09","mean",5.25292170894449,"Accretion"
"50","Seaview, Long Beach","10","yearly_ROC_min_dist_to_BP",-10.3908087216323,"Erosion"
"50","Seaview, Long Beach","10","yearly_ROC_q1_dist_to_BP",-7.69521092388814,"Erosion"
"50","Seaview, Long Beach","10","yearly_ROC_med_dist_to_BP",-3.79232031695881,"Erosion"
"50","Seaview, Long Beach","10","yearly_ROC_q3_dist_to_BP",2.36297574848523,"Accretion"
"50","Seaview, Long Beach","10","yearly_ROC_max_dist_to_BP",13.5113288499228,"Accretion"
"50","Seaview, Long Beach","10","mean",1.10919127836766,"Accretion"
"50","Seaview, Long Beach","11","yearly_ROC_min_dist_to_BP",4.95134681154458,"Accretion"
"50","Seaview, Long Beach","11","yearly_ROC_q1_dist_to_BP",4.77955555875965,"Accretion"
"50","Seaview, Long Beach","11","yearly_ROC_med_dist_to_BP",4.54792270137042,"Accretion"
"50","Seaview, Long Beach","11","yearly_ROC_q3_dist_to_BP",4.21858665650896,"Accretion"
"50","Seaview, Long Beach","11","yearly_ROC_max_dist_to_BP",3.71321065496281,"Accretion"
"50","Seaview, Long Beach","11","mean",4.45134681154458,"Accretion"
"50","Seaview, Long Beach","12","yearly_ROC_min_dist_to_BP",7.25519070838589,"Accretion"
"50","Seaview, Long Beach","12","yearly_ROC_q1_dist_to_BP",6.35275735691005,"Accretion"
"50","Seaview, Long Beach","12","yearly_ROC_med_dist_to_BP",5.13106037239811,"Accretion"
"50","Seaview, Long Beach","12","yearly_ROC_q3_dist_to_BP",3.38427177326818,"Accretion"
"50","Seaview, Long Beach","12","yearly_ROC_max_dist_to_BP",0.681217469061781,"Accretion"
"50","Seaview, Long Beach","12","mean",4.25519070838589,"Accretion"
"50","Seaview, Long Beach","13","yearly_ROC_min_dist_to_BP",1.30424812815075,"Accretion"
"50","Seaview, Long Beach","13","yearly_ROC_q1_dist_to_BP",1.12335182712057,"Accretion"
"50","Seaview, Long Beach","13","yearly_ROC_med_dist_to_BP",0.873510020829863,"Accretion"
"50","Seaview, Long Beach","13","yearly_ROC_q3_dist_to_BP",0.506028145553901,"Accretion"
"50","Seaview, Long Beach","13","yearly_ROC_max_dist_to_BP",-0.0877610434675644,"Erosion"
"50","Seaview, Long Beach","13","mean",0.80424812815075,"Accretion"
"50","Seaview, Long Beach","14","yearly_ROC_min_dist_to_BP",-4.07773191240188,"Erosion"
"50","Seaview, Long Beach","14","yearly_ROC_q1_dist_to_BP",-3.4274105731802,"Erosion"
"50","Seaview, Long Beach","14","yearly_ROC_med_dist_to_BP",-2.52539111857696,"Erosion"
"50","Seaview, Long Beach","14","yearly_ROC_q3_dist_to_BP",-1.19049091214973,"Erosion"
"50","Seaview, Long Beach","14","yearly_ROC_max_dist_to_BP",0.987257993792858,"Accretion"
"50","Seaview, Long Beach","14","mean",-1.57773191240188,"Erosion"
"50","Seaview, Long Beach","15","yearly_ROC_min_dist_to_BP",4.81454821894889,"Accretion"
"50","Seaview, Long Beach","15","yearly_ROC_q1_dist_to_BP",4.04249820605486,"Accretion"
"50","Seaview, Long Beach","15","yearly_ROC_med_dist_to_BP",2.98868139655897,"Accretion"
"50","Seaview, Long Beach","15","yearly_ROC_q3_dist_to_BP",1.4644223752586,"Accretion"
"50","Seaview, Long Beach","15","yearly_ROC_max_dist_to_BP",-0.93580117470867,"Erosion"
"50","Seaview, Long Beach","15","mean",2.31454821894889,"Accretion"
"50","Seaview, Long Beach","16","yearly_ROC_min_dist_to_BP",-2.18927064514414,"Erosion"
"50","Seaview, Long Beach","16","yearly_ROC_q1_dist_to_BP",-3.94637188725584,"Erosion"
"50","Seaview, Long Beach","16","yearly_ROC_med_dist_to_BP",-6.38724320590612,"Erosion"
"50","Seaview, Long Beach","16","yearly_ROC_q3_dist_to_BP",-10.0074280278829,"Erosion"
"50","Seaview, Long Beach","16","yearly_ROC_max_dist_to_BP",-15.9338130859,"Erosion"
"50","Seaview, Long Beach","16","mean",-8.68927064514414,"Erosion"
"50","Seaview, Long Beach","17","yearly_ROC_min_dist_to_BP",-2.70336932324651,"Erosion"
"50","Seaview, Long Beach","17","yearly_ROC_q1_dist_to_BP",-3.45304786732314,"Erosion"
"50","Seaview, Long Beach","17","yearly_ROC_med_dist_to_BP",-4.54107439332813,"Erosion"
"50","Seaview, Long Beach","17","yearly_ROC_q3_dist_to_BP",-6.26324831927411,"Erosion"
"50","Seaview, Long Beach","17","yearly_ROC_max_dist_to_BP",-9.40193757866433,"Erosion"
"50","Seaview, Long Beach","17","mean",-5.70336932324651,"Erosion"
"50","Seaview, Long Beach","18","yearly_ROC_min_dist_to_BP",-3.28564947101389,"Erosion"
"50","Seaview, Long Beach","18","yearly_ROC_q1_dist_to_BP",0.464497678501293,"Accretion"
"50","Seaview, Long Beach","18","yearly_ROC_med_dist_to_BP",6.01229347278754,"Accretion"
"50","Seaview, Long Beach","18","yearly_ROC_q3_dist_to_BP",15.057702141742,"Accretion"
"50","Seaview, Long Beach","18","yearly_ROC_max_dist_to_BP",32.4306067815528,"Accretion"
"50","Seaview, Long Beach","18","mean",14.2143505289861,"Accretion"
"50","Seaview, Long Beach","19","yearly_ROC_min_dist_to_BP",-8.32507317671991,"Erosion"
"50","Seaview, Long Beach","19","yearly_ROC_q1_dist_to_BP",-7.34848276447028,"Erosion"
"50","Seaview, Long Beach","19","yearly_ROC_med_dist_to_BP",-6.03044888983934,"Erosion"
"50","Seaview, Long Beach","19","yearly_ROC_q3_dist_to_BP",-4.15397275893574,"Erosion"
"50","Seaview, Long Beach","19","yearly_ROC_max_dist_to_BP",-1.26875713879069,"Erosion"
"50","Seaview, Long Beach","19","mean",-4.82507317671991,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","05","yearly_ROC_min_dist_to_BP",NA,NA
"51","Beard's Hollow Cape Disappointment, Long Beach","05","yearly_ROC_q1_dist_to_BP",NA,NA
"51","Beard's Hollow Cape Disappointment, Long Beach","05","yearly_ROC_med_dist_to_BP",NA,NA
"51","Beard's Hollow Cape Disappointment, Long Beach","05","yearly_ROC_q3_dist_to_BP",NA,NA
"51","Beard's Hollow Cape Disappointment, Long Beach","05","yearly_ROC_max_dist_to_BP",NA,NA
"51","Beard's Hollow Cape Disappointment, Long Beach","06","yearly_ROC_min_dist_to_BP",-9.98392378025582,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","06","yearly_ROC_q1_dist_to_BP",-9.67685306146592,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","06","yearly_ROC_med_dist_to_BP",-9.24865594819484,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","06","yearly_ROC_q3_dist_to_BP",-8.61008587809213,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","06","yearly_ROC_max_dist_to_BP",-7.55574268714146,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","06","mean",-8.98392378025582,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","07","yearly_ROC_min_dist_to_BP",-6.80301827949099,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","07","yearly_ROC_q1_dist_to_BP",-7.13982482985557,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","07","yearly_ROC_med_dist_to_BP",-7.60554935873019,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","07","yearly_ROC_q3_dist_to_BP",-8.29169261956643,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","07","yearly_ROC_max_dist_to_BP",-9.40310417165604,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","07","mean",-7.80301827949099,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","08","yearly_ROC_min_dist_to_BP",-7.38824273646128,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","08","yearly_ROC_q1_dist_to_BP",-4.63257969718667,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","08","yearly_ROC_med_dist_to_BP",-0.790203963710479,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","08","yearly_ROC_q3_dist_to_BP",4.93935279922919,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","08","yearly_ROC_max_dist_to_BP",14.3980993907032,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","08","mean",3.11175726353872,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","09","yearly_ROC_min_dist_to_BP",16.9079586268054,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","09","yearly_ROC_q1_dist_to_BP",14.3547049284696,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","09","yearly_ROC_med_dist_to_BP",11.0310863015923,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","09","yearly_ROC_q3_dist_to_BP",6.52664318881005,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","09","yearly_ROC_max_dist_to_BP",0.0765389051559977,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","09","mean",8.9079586268054,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","10","yearly_ROC_min_dist_to_BP",5.40715543302648,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","10","yearly_ROC_q1_dist_to_BP",4.63547739253306,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","10","yearly_ROC_med_dist_to_BP",3.57814749667809,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","10","yearly_ROC_q3_dist_to_BP",2.04058831558447,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","10","yearly_ROC_max_dist_to_BP",-0.400292585715434,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","10","mean",2.90715543302648,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","11","yearly_ROC_min_dist_to_BP",-4.16323642886427,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","11","yearly_ROC_q1_dist_to_BP",-1.83074268210151,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","11","yearly_ROC_med_dist_to_BP",1.42223488411179,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","11","yearly_ROC_q3_dist_to_BP",6.27434095353134,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","11","yearly_ROC_max_dist_to_BP",14.2883383534931,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","11","mean",4.83676357113573,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","12","yearly_ROC_min_dist_to_BP",-5.45057061252781,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","12","yearly_ROC_q1_dist_to_BP",-4.57986911530501,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","12","yearly_ROC_med_dist_to_BP",-3.4324110532452,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","12","yearly_ROC_q3_dist_to_BP",-1.85134478499152,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","12","yearly_ROC_max_dist_to_BP",0.466269844639794,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","12","mean",-2.95057061252781,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","13","yearly_ROC_min_dist_to_BP",2.19390236825142,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","13","yearly_ROC_q1_dist_to_BP",1.17038058956888,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","13","yearly_ROC_med_dist_to_BP",-0.150274270040295,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","13","yearly_ROC_q3_dist_to_BP",-1.91938190353718,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","13","yearly_ROC_max_dist_to_BP",-4.41196930234209,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","13","mean",-0.80609763174858,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","14","yearly_ROC_min_dist_to_BP",2.12932792282923,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","14","yearly_ROC_q1_dist_to_BP",2.99906084714194,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","14","yearly_ROC_med_dist_to_BP",4.14767571343872,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","14","yearly_ROC_q3_dist_to_BP",5.73488099986318,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","14","yearly_ROC_max_dist_to_BP",8.07105002445953,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","14","mean",4.62932792282923,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","15","yearly_ROC_min_dist_to_BP",12.7653821597971,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","15","yearly_ROC_q1_dist_to_BP",10.7136665855924,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","15","yearly_ROC_med_dist_to_BP",8.05646647670692,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","15","yearly_ROC_q3_dist_to_BP",4.47943613283612,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","15","yearly_ROC_max_dist_to_BP",-0.594795060528514,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","15","mean",6.26538215979713,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","16","yearly_ROC_min_dist_to_BP",0.577435448816904,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","16","yearly_ROC_q1_dist_to_BP",0.37771665376216,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","16","yearly_ROC_med_dist_to_BP",0.10778357039268,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","16","yearly_ROC_q3_dist_to_BP",-0.277280445132982,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","16","yearly_ROC_max_dist_to_BP",-0.871073264043356,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","16","mean",0.0774354488169042,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","17","yearly_ROC_min_dist_to_BP",-9.66947492614061,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","17","yearly_ROC_q1_dist_to_BP",-8.49362439744184,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","17","yearly_ROC_med_dist_to_BP",-6.89688477295818,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","17","yearly_ROC_q3_dist_to_BP",-4.60406805740541,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","17","yearly_ROC_max_dist_to_BP",-1.0333224974699,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","17","mean",-5.66947492614061,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","18","yearly_ROC_min_dist_to_BP",0.80822650011959,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","18","yearly_ROC_q1_dist_to_BP",0.700043247178548,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","18","yearly_ROC_med_dist_to_BP",0.557518882671561,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","18","yearly_ROC_q3_dist_to_BP",0.361222360225533,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","18","yearly_ROC_max_dist_to_BP",0.0736633867865102,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","18","mean",0.80822650011959,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","19","yearly_ROC_min_dist_to_BP",-16.9151316260715,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","19","yearly_ROC_q1_dist_to_BP",-14.2721313786152,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","19","yearly_ROC_med_dist_to_BP",-10.7816282562385,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","19","yearly_ROC_q3_dist_to_BP",-5.95824832406224,"Erosion"
"51","Beard's Hollow Cape Disappointment, Long Beach","19","yearly_ROC_max_dist_to_BP",1.14134312697004,"Accretion"
"51","Beard's Hollow Cape Disappointment, Long Beach","19","mean",-7.91513162607154,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","05","yearly_ROC_min_dist_to_BP",NA,NA
"52","A Loop Cape Disappointment, Long Beach","05","yearly_ROC_q1_dist_to_BP",NA,NA
"52","A Loop Cape Disappointment, Long Beach","05","yearly_ROC_med_dist_to_BP",NA,NA
"52","A Loop Cape Disappointment, Long Beach","05","yearly_ROC_q3_dist_to_BP",NA,NA
"52","A Loop Cape Disappointment, Long Beach","05","yearly_ROC_max_dist_to_BP",NA,NA
"52","A Loop Cape Disappointment, Long Beach","06","yearly_ROC_min_dist_to_BP",-4.68334920047427,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","06","yearly_ROC_q1_dist_to_BP",-4.24472142171375,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","06","yearly_ROC_med_dist_to_BP",-3.65283807655101,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","06","yearly_ROC_q3_dist_to_BP",-2.81974714673024,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","06","yearly_ROC_max_dist_to_BP",-1.5809265376538,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","06","mean",-3.18334920047427,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","07","yearly_ROC_min_dist_to_BP",-0.920530499775289,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","07","yearly_ROC_q1_dist_to_BP",-0.847479072847226,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","07","yearly_ROC_med_dist_to_BP",-0.756937102497874,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","07","yearly_ROC_q3_dist_to_BP",-0.64215066389483,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","07","yearly_ROC_max_dist_to_BP",-0.492733497053023,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","07","mean",-0.920530499775289,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","08","yearly_ROC_min_dist_to_BP",9.20622415873368,"Accretion"
"52","A Loop Cape Disappointment, Long Beach","08","yearly_ROC_q1_dist_to_BP",7.54933404221319,"Accretion"
"52","A Loop Cape Disappointment, Long Beach","08","yearly_ROC_med_dist_to_BP",5.49213374112726,"Accretion"
"52","A Loop Cape Disappointment, Long Beach","08","yearly_ROC_q3_dist_to_BP",2.8789813359935,"Accretion"
"52","A Loop Cape Disappointment, Long Beach","08","yearly_ROC_max_dist_to_BP",-0.52872622602428,"Erosion"
"52","A Loop Cape Disappointment, Long Beach","08","mean",4.70622415873368,"Accretion"
"52","A Loop Cape Disappointment, Long Beach","09","yearly_ROC_min_dist_to_BP",-5.11591722005924,"Erosion"
